UserID,TotalEnrollments,UniqueCourses,UniqueCategories,UniqueLevels,TotalSpend,AverageTransactionAmount,Age,Gender,AgeGroup,ActivitySegment
U02690,4,4,2,2,394.26,98.565,24,Male,18-25,Moderate Activity
U02691,1,1,1,1,0.0,0.0,19,Female,18-25,Low Activity
U02692,3,3,2,2,117.68,39.22666666666667,23,Male,18-25,Moderate Activity
U02693,1,1,1,1,342.61,342.61,19,Male,18-25,Low Activity
U02694,2,2,2,1,627.56,313.78,30,Female,26-35,Low Activity
U02695,1,1,1,1,0.0,0.0,30,Male,26-35,Low Activity
U02696,2,2,2,2,490.9,245.45,25,Female,18-25,Low Activity
U02697,4,4,4,2,437.08,109.27,22,Female,18-25,Moderate Activity
U02698,12,12,8,3,1798.36,149.86333333333332,18,Female,18-25,Very High Activity
U02699,1,1,1,1,0.0,0.0,16,Female,<18,Low Activity
U02700,1,1,1,1,57.32,57.32,18,Female,18-25,Low Activity
U02701,4,4,4,3,425.44,106.36,23,Female,18-25,Moderate Activity
U02702,2,2,2,1,0.0,0.0,15,Male,<18,Low Activity
U02703,1,1,1,1,0.0,0.0,30,Male,26-35,Low Activity
U02704,1,1,1,1,0.0,0.0,23,Female,18-25,Low Activity
U02705,2,2,2,2,394.26,197.13,31,Male,26-35,Low Activity
U02706,1,1,1,1,37.89,37.89,21,Female,18-25,Low Activity
U02707,1,1,1,1,117.68,117.68,19,Female,18-25,Low Activity
U02708,1,1,1,1,472.28,472.28,25,Male,18-25,Low Activity
U02709,12,12,9,3,1256.18,104.68166666666667,19,Female,18-25,Very High Activity
U02710,1,1,1,1,326.02,326.02,23,Female,18-25,Low Activity
U02711,2,2,2,2,0.0,0.0,20,Male,18-25,Low Activity
U02712,2,2,1,1,472.28,236.14,34,Female,26-35,Low Activity
U02713,1,1,1,1,0.0,0.0,32,Female,26-35,Low Activity
U02714,1,1,1,1,0.0,0.0,17,Male,<18,Low Activity
U02715,2,2,2,2,0.0,0.0,22,Male,18-25,Low Activity
U02716,2,2,2,1,0.0,0.0,27,Female,26-35,Low Activity
U02717,1,1,1,1,285.05,285.05,31,Male,26-35,Low Activity
U02718,1,1,1,1,0.0,0.0,27,Male,26-35,Low Activity
U02719,1,1,1,1,0.0,0.0,29,Male,26-35,Low Activity
U02720,1,1,1,1,212.39,212.39,22,Male,18-25,Low Activity
U02721,1,1,1,1,299.57,299.57,26,Male,26-35,Low Activity
U02722,1,1,1,1,0.0,0.0,23,Female,18-25,Low Activity
U02723,1,1,1,1,327.99,327.99,25,Female,18-25,Low Activity
U02724,1,1,1,1,0.0,0.0,35,Male,26-35,Low Activity
U02725,1,1,1,1,415.51,415.51,23,Male,18-25,Low Activity
U02726,4,4,3,3,0.0,0.0,25,Female,18-25,Moderate Activity
U02727,2,2,2,1,394.26,197.13,34,Male,26-35,Low Activity
U02728,1,1,1,1,276.37,276.37,33,Female,26-35,Low Activity
U02729,1,1,1,1,394.26,394.26,20,Male,18-25,Low Activity
U02730,1,1,1,1,299.57,299.57,27,Female,26-35,Low Activity
U02731,1,1,1,1,0.0,0.0,26,Male,26-35,Low Activity
U02732,1,1,1,1,0.0,0.0,26,Male,26-35,Low Activity
U02733,14,14,9,3,1498.86,107.06142857142856,31,Male,26-35,Very High Activity
U02734,1,1,1,1,0.0,0.0,15,Female,<18,Low Activity
U02735,1,1,1,1,0.0,0.0,34,Female,26-35,Low Activity
U02736,1,1,1,1,212.39,212.39,15,Male,<18,Low Activity
U02737,1,1,1,1,0.0,0.0,23,Male,18-25,Low Activity
U02738,1,1,1,1,0.0,0.0,16,Female,<18,Low Activity
U02739,1,1,1,1,487.92,487.92,15,Female,<18,Low Activity
U02740,1,1,1,1,0.0,0.0,31,Male,26-35,Low Activity
U02741,1,1,1,1,0.0,0.0,18,Male,18-25,Low Activity
U02742,2,2,2,2,285.05,142.525,25,Female,18-25,Low Activity
U02743,14,14,8,2,800.46,57.175714285714285,33,Male,26-35,Very High Activity
U02744,1,1,1,1,342.61,342.61,24,Female,18-25,Low Activity
U02745,1,1,1,1,0.0,0.0,18,Female,18-25,Low Activity
U02746,3,3,2,2,117.68,39.22666666666667,28,Male,26-35,Moderate Activity
U02747,3,3,3,2,53.86,17.953333333333333,30,Male,26-35,Moderate Activity
U02748,2,2,2,2,0.0,0.0,27,Female,26-35,Low Activity
U02749,2,2,2,2,0.0,0.0,30,Male,26-35,Low Activity
U02750,2,2,2,1,57.32,28.66,23,Female,18-25,Low Activity
U02751,1,1,1,1,0.0,0.0,24,Female,18-25,Low Activity
U02752,1,1,1,1,0.0,0.0,32,Female,26-35,Low Activity
U02753,1,1,1,1,53.86,53.86,26,Female,26-35,Low Activity
U02754,13,13,9,3,888.76,68.36615384615385,34,Male,26-35,Very High Activity
U02755,1,1,1,1,0.0,0.0,30,Female,26-35,Low Activity
U02756,2,2,2,2,326.02,163.01,32,Female,26-35,Low Activity
U02757,1,1,1,1,415.51,415.51,16,Male,<18,Low Activity
U02758,2,2,1,1,0.0,0.0,25,Female,18-25,Low Activity
U02759,2,2,2,2,0.0,0.0,20,Female,18-25,Low Activity
U02760,3,3,3,2,374.64000000000004,124.88000000000001,31,Male,26-35,Moderate Activity
U02761,4,4,3,2,394.26,98.565,31,Female,26-35,Moderate Activity
U02762,2,2,2,1,314.26,157.13,21,Female,18-25,Low Activity
U02763,3,3,3,2,574.12,191.37333333333333,28,Male,26-35,Moderate Activity
U02764,1,1,1,1,37.89,37.89,32,Male,26-35,Low Activity
U02765,1,1,1,1,0.0,0.0,21,Male,18-25,Low Activity
U02766,1,1,1,1,0.0,0.0,19,Male,18-25,Low Activity
U02767,14,14,9,3,1377.85,98.41785714285713,31,Male,26-35,Very High Activity
U02768,2,2,2,2,472.28,236.14,34,Female,26-35,Low Activity
U02769,3,3,1,2,753.2,251.0666666666667,19,Male,18-25,Moderate Activity
U02770,14,14,8,3,1389.02,99.21571428571428,31,Male,26-35,Very High Activity
U02771,1,1,1,1,0.78,0.78,18,Female,18-25,Low Activity
U02772,1,1,1,1,177.34,177.34,31,Male,26-35,Low Activity
U02773,1,1,1,1,0.0,0.0,26,Male,26-35,Low Activity
U02774,1,1,1,1,0.0,0.0,19,Male,18-25,Low Activity
U02775,12,12,10,3,1423.51,118.62583333333333,24,Female,18-25,Very High Activity
U02776,2,2,2,2,0.0,0.0,20,Female,18-25,Low Activity
U02777,1,1,1,1,0.0,0.0,27,Male,26-35,Low Activity
U02778,3,3,3,2,0.0,0.0,29,Male,26-35,Moderate Activity
U02779,3,3,3,2,809.77,269.92333333333335,19,Female,18-25,Moderate Activity
U02780,2,2,2,2,0.0,0.0,26,Female,26-35,Low Activity
U02781,3,3,3,2,700.31,233.43666666666664,24,Female,18-25,Moderate Activity
U02782,1,1,1,1,0.0,0.0,25,Male,18-25,Low Activity
U02783,1,1,1,1,0.0,0.0,30,Female,26-35,Low Activity
U02784,2,2,2,2,248.1,124.05,23,Male,18-25,Low Activity
U02785,1,1,1,1,0.0,0.0,25,Female,18-25,Low Activity
U02786,12,12,9,3,1390.83,115.90249999999999,25,Male,18-25,Very High Activity
U02787,1,1,1,1,346.71,346.71,21,Male,18-25,Low Activity
U02788,12,12,9,3,1273.64,106.13666666666667,20,Female,18-25,Very High Activity
U02789,4,4,4,2,0.0,0.0,21,Male,18-25,Moderate Activity
U02790,1,1,1,1,0.0,0.0,25,Male,18-25,Low Activity
U02791,13,13,10,3,917.89,70.60692307692308,27,Male,26-35,Very High Activity
U02792,14,14,9,3,795.72,56.83714285714286,27,Female,26-35,Very High Activity
U02793,14,14,10,3,1449.91,103.56500000000001,22,Female,18-25,Very High Activity
U02794,2,2,2,1,342.61,171.305,33,Female,26-35,Low Activity
U02795,1,1,1,1,299.57,299.57,31,Male,26-35,Low Activity
U02796,1,1,1,1,0.0,0.0,33,Male,26-35,Low Activity
U02797,1,1,1,1,0.78,0.78,34,Male,26-35,Low Activity
U02798,1,1,1,1,0.0,0.0,28,Female,26-35,Low Activity
U02799,1,1,1,1,0.0,0.0,17,Male,<18,Low Activity
U02800,1,1,1,1,299.57,299.57,34,Male,26-35,Low Activity
U02801,3,3,3,3,0.78,0.26,15,Female,<18,Moderate Activity
U02802,1,1,1,1,0.0,0.0,15,Female,<18,Low Activity
U02803,2,2,2,1,0.0,0.0,26,Male,26-35,Low Activity
U02804,1,1,1,1,0.0,0.0,24,Male,18-25,Low Activity
U02805,1,1,1,1,57.32,57.32,16,Male,<18,Low Activity
U02806,1,1,1,1,0.0,0.0,28,Male,26-35,Low Activity
U02807,4,4,3,3,559.0999999999999,139.77499999999998,18,Female,18-25,Moderate Activity
U02808,2,2,1,2,0.0,0.0,35,Male,26-35,Low Activity
U02809,2,2,2,1,0.0,0.0,32,Male,26-35,Low Activity
U02810,1,1,1,1,0.0,0.0,18,Female,18-25,Low Activity
U02811,1,1,1,1,0.0,0.0,21,Male,18-25,Low Activity
U02812,1,1,1,1,119.04,119.04,17,Male,<18,Low Activity
U02813,1,1,1,1,0.0,0.0,27,Male,26-35,Low Activity
U02814,2,2,2,1,0.0,0.0,27,Female,26-35,Low Activity
U02815,4,4,3,1,389.73,97.4325,15,Female,<18,Moderate Activity
U02816,1,1,1,1,0.0,0.0,25,Male,18-25,Low Activity
U02817,1,1,1,1,0.0,0.0,33,Male,26-35,Low Activity
U02818,1,1,1,1,0.78,0.78,32,Male,26-35,Low Activity
U02819,2,2,2,2,0.0,0.0,20,Female,18-25,Low Activity
U02820,1,1,1,1,0.0,0.0,30,Male,26-35,Low Activity
U02821,11,11,7,3,1173.96,106.72363636363637,27,Male,26-35,Very High Activity
U02822,1,1,1,1,0.0,0.0,15,Male,<18,Low Activity
U02823,2,2,2,1,0.0,0.0,31,Male,26-35,Low Activity
U02824,1,1,1,1,326.02,326.02,28,Female,26-35,Low Activity
U02825,13,13,8,3,1636.01,125.84692307692308,34,Male,26-35,Very High Activity
U02826,1,1,1,1,0.0,0.0,25,Male,18-25,Low Activity
U02827,1,1,1,1,0.0,0.0,17,Male,<18,Low Activity
U02828,2,2,2,2,490.9,245.45,32,Female,26-35,Low Activity
U02829,1,1,1,1,89.59,89.59,19,Female,18-25,Low Activity
U02830,1,1,1,1,0.0,0.0,34,Female,26-35,Low Activity
U02831,1,1,1,1,0.0,0.0,22,Female,18-25,Low Activity
U02832,11,11,5,3,0.78,0.07090909090909091,31,Male,26-35,Very High Activity
U02833,2,2,2,2,342.61,171.305,21,Female,18-25,Low Activity
U02834,1,1,1,1,0.0,0.0,17,Male,<18,Low Activity
U02835,1,1,1,1,117.68,117.68,31,Male,26-35,Low Activity
U02836,1,1,1,1,472.28,472.28,17,Female,<18,Low Activity
U02837,2,2,2,2,0.0,0.0,31,Male,26-35,Low Activity
U02838,2,2,2,2,837.6099999999999,418.80499999999995,35,Male,26-35,Low Activity
U02839,4,4,4,3,0.0,0.0,18,Female,18-25,Moderate Activity
U02840,1,1,1,1,0.0,0.0,29,Female,26-35,Low Activity
U02841,1,1,1,1,0.0,0.0,27,Female,26-35,Low Activity
U02842,2,2,2,2,490.9,245.45,20,Female,18-25,Low Activity
U02843,14,14,9,3,1296.66,92.61857142857143,26,Male,26-35,Very High Activity
U02844,12,12,7,3,1101.98,91.83166666666666,21,Female,18-25,Very High Activity
U02845,1,1,1,1,0.0,0.0,22,Male,18-25,Low Activity
U02846,1,1,1,1,299.57,299.57,29,Female,26-35,Low Activity
U02847,1,1,1,1,0.0,0.0,27,Male,26-35,Low Activity
U02848,1,1,1,1,0.0,0.0,23,Male,18-25,Low Activity
U02849,1,1,1,1,0.0,0.0,31,Female,26-35,Low Activity
U02850,13,13,10,3,993.9,76.45384615384616,25,Female,18-25,Very High Activity
U02851,1,1,1,1,394.26,394.26,30,Male,26-35,Low Activity
U02852,1,1,1,1,0.0,0.0,23,Male,18-25,Low Activity
U02853,1,1,1,1,0.0,0.0,25,Male,18-25,Low Activity
U02854,1,1,1,1,0.0,0.0,28,Male,26-35,Low Activity
U02855,1,1,1,1,327.99,327.99,18,Female,18-25,Low Activity
U02856,1,1,1,1,472.28,472.28,19,Female,18-25,Low Activity
U02857,12,12,7,3,1001.5,83.45833333333333,35,Male,26-35,Very High Activity
U02858,4,4,4,2,0.0,0.0,16,Female,<18,Moderate Activity
U02859,2,2,2,2,654.01,327.005,26,Female,26-35,Low Activity
U02860,1,1,1,1,0.78,0.78,17,Male,<18,Low Activity
U02861,1,1,1,1,346.71,346.71,29,Male,26-35,Low Activity
U02862,2,2,2,2,0.0,0.0,27,Male,26-35,Low Activity
U02863,1,1,1,1,0.0,0.0,29,Male,26-35,Low Activity
U02864,1,1,1,1,0.0,0.0,25,Female,18-25,Low Activity
U02865,1,1,1,1,0.0,0.0,35,Female,26-35,Low Activity
U02866,2,2,2,1,326.02,163.01,20,Male,18-25,Low Activity
U02867,2,2,2,2,177.34,88.67,19,Male,18-25,Low Activity
U02868,2,2,2,1,0.0,0.0,25,Male,18-25,Low Activity
U02869,1,1,1,1,0.0,0.0,26,Female,26-35,Low Activity
U02870,1,1,1,1,0.0,0.0,27,Male,26-35,Low Activity
U02871,1,1,1,1,0.0,0.0,19,Female,18-25,Low Activity
U02872,2,2,2,2,342.61,171.305,21,Female,18-25,Low Activity
U02873,3,3,3,3,53.86,17.953333333333333,33,Female,26-35,Moderate Activity
U02874,11,11,7,3,1151.3899999999999,104.67181818181817,32,Male,26-35,Very High Activity
U02875,1,1,1,1,285.05,285.05,27,Female,26-35,Low Activity
U02876,1,1,1,1,0.0,0.0,24,Female,18-25,Low Activity
U02877,1,1,1,1,0.0,0.0,28,Male,26-35,Low Activity
U02878,2,2,2,1,534.55,267.275,23,Male,18-25,Low Activity
U02879,1,1,1,1,0.0,0.0,16,Female,<18,Low Activity
U02880,1,1,1,1,0.0,0.0,21,Female,18-25,Low Activity
U02881,4,4,3,3,276.37,69.0925,27,Male,26-35,Moderate Activity
U02882,1,1,1,1,0.0,0.0,33,Female,26-35,Low Activity
U02883,12,12,7,3,2314.35,192.86249999999998,16,Female,<18,Very High Activity
U02884,3,3,3,2,0.78,0.26,31,Female,26-35,Moderate Activity
U02885,3,3,3,2,342.61,114.20333333333333,22,Male,18-25,Moderate Activity
U02886,3,3,3,3,89.59,29.863333333333333,35,Male,26-35,Moderate Activity
U02887,4,4,4,3,476.90999999999997,119.22749999999999,30,Male,26-35,Moderate Activity
U02888,1,1,1,1,117.68,117.68,20,Male,18-25,Low Activity
U02889,1,1,1,1,326.02,326.02,28,Female,26-35,Low Activity
U02890,2,2,2,1,0.0,0.0,18,Male,18-25,Low Activity
U02891,3,3,2,2,702.3,234.1,27,Female,26-35,Moderate Activity
U02892,1,1,1,1,472.28,472.28,26,Female,26-35,Low Activity
U02893,1,1,1,1,0.0,0.0,22,Male,18-25,Low Activity
U02894,1,1,1,1,0.0,0.0,15,Female,<18,Low Activity
U02895,2,2,2,1,53.86,26.93,21,Female,18-25,Low Activity
U02896,1,1,1,1,0.0,0.0,30,Male,26-35,Low Activity
U02897,1,1,1,1,299.57,299.57,27,Male,26-35,Low Activity
U02898,4,4,3,2,619.76,154.94,22,Female,18-25,Moderate Activity
U02899,13,13,8,3,327.99,25.23,28,Female,26-35,Very High Activity
U02900,1,1,1,1,394.26,394.26,35,Male,26-35,Low Activity
U02901,1,1,1,1,0.0,0.0,30,Male,26-35,Low Activity
U02902,2,2,2,2,0.0,0.0,27,Male,26-35,Low Activity
U02903,1,1,1,1,487.92,487.92,27,Male,26-35,Low Activity
U02904,1,1,1,1,346.71,346.71,18,Male,18-25,Low Activity
U02905,2,2,2,2,119.04,59.52,27,Female,26-35,Low Activity
U02906,3,3,2,2,591.3199999999999,197.10666666666665,24,Male,18-25,Moderate Activity
U02907,2,2,2,2,415.51,207.755,17,Female,<18,Low Activity
U02908,1,1,1,1,0.0,0.0,34,Male,26-35,Low Activity
U02909,14,14,9,3,1205.39,86.09928571428573,19,Female,18-25,Very High Activity
U02910,1,1,1,1,0.0,0.0,35,Female,26-35,Low Activity
U02911,1,1,1,1,490.9,490.9,34,Female,26-35,Low Activity
U02912,2,2,2,1,212.39,106.195,27,Male,26-35,Low Activity
U02913,1,1,1,1,0.0,0.0,22,Female,18-25,Low Activity
U02914,2,2,2,2,57.32,28.66,31,Female,26-35,Low Activity
U02915,14,14,9,3,415.51,29.679285714285715,33,Female,26-35,Very High Activity
U02916,15,15,10,3,2093.42,139.56133333333335,20,Male,18-25,Very High Activity
U02917,1,1,1,1,487.92,487.92,32,Female,26-35,Low Activity
U02918,2,2,2,1,0.0,0.0,19,Female,18-25,Low Activity
U02919,1,1,1,1,0.0,0.0,25,Male,18-25,Low Activity
U02920,1,1,1,1,0.0,0.0,17,Male,<18,Low Activity
U02921,1,1,1,1,0.0,0.0,16,Female,<18,Low Activity
U02922,1,1,1,1,0.0,0.0,25,Male,18-25,Low Activity
U02923,3,3,2,2,818.89,272.9633333333333,27,Male,26-35,Moderate Activity
U02924,1,1,1,1,0.0,0.0,21,Female,18-25,Low Activity
U02925,4,4,4,2,513.3,128.325,18,Female,18-25,Moderate Activity
U02926,1,1,1,1,0.0,0.0,24,Male,18-25,Low Activity
U02927,15,15,10,3,1865.3400000000001,124.35600000000001,20,Male,18-25,Very High Activity
U02928,1,1,1,1,0.0,0.0,26,Male,26-35,Low Activity
U02929,1,1,1,1,472.28,472.28,16,Female,<18,Low Activity
U02930,1,1,1,1,285.05,285.05,26,Female,26-35,Low Activity
U02931,15,15,8,3,156.93,10.462,28,Female,26-35,Very High Activity
U02932,1,1,1,1,0.0,0.0,17,Female,<18,Low Activity
U02933,1,1,1,1,0.0,0.0,34,Male,26-35,Low Activity
U02934,1,1,1,1,299.57,299.57,29,Female,26-35,Low Activity
U02935,2,2,2,2,700.56,350.28,25,Female,18-25,Low Activity
U02936,2,2,2,2,0.0,0.0,35,Female,26-35,Low Activity
U02937,13,13,8,3,648.58,49.89076923076924,23,Male,18-25,Very High Activity
U02938,1,1,1,1,0.0,0.0,28,Male,26-35,Low Activity
U02939,1,1,1,1,0.0,0.0,18,Female,18-25,Low Activity
U02940,3,3,3,2,346.71,115.57,18,Female,18-25,Moderate Activity
U02941,12,12,8,3,907.5,75.625,22,Male,18-25,Very High Activity
U02942,3,3,3,3,415.51,138.50333333333333,18,Male,18-25,Moderate Activity
U02943,1,1,1,1,0.0,0.0,19,Female,18-25,Low Activity
U02944,1,1,1,1,0.0,0.0,23,Female,18-25,Low Activity
U02945,12,12,8,3,1621.1599999999999,135.09666666666666,23,Female,18-25,Very High Activity
U02946,1,1,1,1,0.0,0.0,18,Female,18-25,Low Activity
U02947,11,11,9,3,912.1299999999999,82.92090909090908,18,Female,18-25,Very High Activity
U02948,1,1,1,1,0.0,0.0,33,Male,26-35,Low Activity
U02949,2,2,2,2,787.49,393.745,17,Female,<18,Low Activity
U02950,4,4,3,3,342.61,85.6525,35,Male,26-35,Moderate Activity
U02951,1,1,1,1,0.0,0.0,28,Male,26-35,Low Activity
U02952,2,2,2,1,0.0,0.0,32,Male,26-35,Low Activity
U02953,1,1,1,1,285.05,285.05,21,Male,18-25,Low Activity
U02954,2,2,2,1,487.92,243.96,35,Female,26-35,Low Activity
U02955,1,1,1,1,57.32,57.32,25,Male,18-25,Low Activity
U02956,2,2,2,1,53.86,26.93,18,Male,18-25,Low Activity
U02957,1,1,1,1,0.0,0.0,31,Male,26-35,Low Activity
U02958,12,12,7,3,1338.41,111.53416666666668,33,Male,26-35,Very High Activity
U02959,2,2,2,1,276.37,138.185,29,Male,26-35,Low Activity
U02960,1,1,1,1,299.57,299.57,24,Male,18-25,Low Activity
U02961,1,1,1,1,0.0,0.0,25,Female,18-25,Low Activity
U02962,1,1,1,1,0.0,0.0,23,Male,18-25,Low Activity
U02963,1,1,1,1,0.0,0.0,18,Female,18-25,Low Activity
U02964,1,1,1,1,0.0,0.0,33,Male,26-35,Low Activity
U02965,1,1,1,1,327.99,327.99,16,Male,<18,Low Activity
U02966,4,4,4,2,0.0,0.0,26,Female,26-35,Moderate Activity
U02967,1,1,1,1,0.0,0.0,21,Male,18-25,Low Activity
U02968,2,2,2,2,511.96,255.98,34,Female,26-35,Low Activity
U02969,13,13,10,3,1177.78,90.59846153846154,18,Female,18-25,Very High Activity
U02970,2,2,2,2,90.37,45.185,34,Male,26-35,Low Activity
U02971,13,13,9,3,776.89,59.76076923076923,20,Female,18-25,Very High Activity
U02972,2,2,1,2,580.49,290.245,35,Male,26-35,Low Activity
U02973,1,1,1,1,0.0,0.0,28,Female,26-35,Low Activity
U02974,14,14,9,3,1206.08,86.14857142857143,31,Female,26-35,Very High Activity
U02975,1,1,1,1,0.0,0.0,22,Male,18-25,Low Activity
U02976,16,16,9,3,1526.86,95.42875,28,Female,26-35,Very High Activity
U02977,1,1,1,1,394.26,394.26,33,Male,26-35,Low Activity
U02978,4,4,4,2,248.1,62.025,18,Female,18-25,Moderate Activity
U02979,1,1,1,1,212.39,212.39,26,Male,26-35,Low Activity
U02980,12,12,8,3,804.66,67.05499999999999,27,Male,26-35,Very High Activity
U02981,14,14,9,3,1177.0,84.07142857142857,23,Male,18-25,Very High Activity
U02982,1,1,1,1,0.0,0.0,20,Female,18-25,Low Activity
U02983,1,1,1,1,0.0,0.0,35,Female,26-35,Low Activity
U02984,14,14,9,3,1574.03,112.43071428571429,35,Female,26-35,Very High Activity
U02985,1,1,1,1,0.78,0.78,35,Male,26-35,Low Activity
U02986,2,2,2,2,590.71,295.355,16,Male,<18,Low Activity
U02987,1,1,1,1,0.0,0.0,26,Male,26-35,Low Activity
U02988,1,1,1,1,0.0,0.0,17,Male,<18,Low Activity
U02989,11,11,8,3,968.91,88.08272727272727,22,Male,18-25,Very High Activity
U02990,2,2,2,2,472.28,236.14,22,Male,18-25,Low Activity
U02991,1,1,1,1,0.0,0.0,27,Female,26-35,Low Activity
U02992,12,12,8,3,1913.78,159.48166666666665,24,Female,18-25,Very High Activity
U02993,1,1,1,1,0.0,0.0,20,Female,18-25,Low Activity
U02994,14,14,9,3,1069.44,76.38857142857144,31,Female,26-35,Very High Activity
U02995,1,1,1,1,37.89,37.89,16,Male,<18,Low Activity
U02996,1,1,1,1,0.0,0.0,32,Male,26-35,Low Activity
U02997,1,1,1,1,0.0,0.0,21,Female,18-25,Low Activity
U02998,1,1,1,1,37.89,37.89,33,Male,26-35,Low Activity
U02999,1,1,1,1,37.89,37.89,20,Male,18-25,Low Activity
U03000,1,1,1,1,394.26,394.26,15,Male,<18,Low Activity
